0.17304312193530813,0.26926559455584664,0.2401274766287642,0.15957726808463824,0.08748804582431392,0.0417245713475938,0.017873596589269514,0.007024544671393332,0.002570978689480735,0.0008860045463036809,0.00028992219295968634,9.067743379183103e-05
0.33574204065218516,0.0956855598133865,0.002193465104184507,0.08247439608001174,0.14600219540474563,0.13902625614916755,0.09678041417189337,0.05514536113472382,0.0272232479783704,0.012041125286417854,0.0048776988052738265,0.0018375413789881304
0.2898612473846608,0.020415663059148412,0.15339734369304595,0.06598891168922982,1.8924724657582832e-05,0.04725435340034181,0.10569509385228389,0.11606028985148166,0.09022067393603436,0.056403872533903505,0.030196325924451085,0.014361124168526886
0.14515261151587905,0.2039557835954461,0.03795262671505511,0.04345845467893799,0.11062643275379944,0.04108195015895674,0.00026241725952419264,0.039427435750057215,0.08796859391722456,0.10002254840128308,0.08120595843407605,0.053135607644633064
0.04584408562973243,0.24037057115402477,0.04795875802383468,0.11378841493412359,0.0005773228117020078,0.06206811807196706,0.08349488674368866,0.022323025104506473,0.0019327142026674628,0.039734457720686615,0.07953844557248133,0.08865927229503287
0.00920351887840867,0.1268780732573225,0.21507799444167985,0.0004425841257582929,0.10087365346850946,0.039599222657638156,0.008621826110641054,0.0708988865715712,0.05972105327484157,0.009337097562084427,0.005853319150185801,0.04311535155834638
0.0010941426098404878,0.0369819453214946,0.19906209189709054,0.12097704492115709,0.04003683021952735,0.040002756127481165,0.07816260907866021,0.004450925075915127,0.02925490028957995,0.06892467614762184,0.03833220228729854,0.0020231609090886997
5.8606511871666955e-05,0.0059963634414361,0.08403407818415481,0.22616787511823375,0.03545655228895595,0.08621633857556012,0.002144210518293844,0.07281669331034524,0.034520875700211805,0.0019998847707217503,0.04691385361929127,0.05826768020384811
1.371585500902976e-07,0.0004435196542819519,0.01832972729973222,0.14054976061307978,0.20029283168203307,0.0005720035538872852,0.0925907026242097,0.009350027071164892,0.03774913441759746,0.059967247315183804,0.005943556657904101,0.01662667292979522
3.857653775411241e-07,3.5309951019611796e-06,0.001823168694311672,0.04100421759748162,0.19071502333519866,0.13918852357780775,0.013706765912104589,0.062394570585885746,0.0400286018777568,0.007063963216179494,0.059150084287128236,0.028761040402171537
9.746042487928173e-08,2.442252154726516e-06,3.0586917755094775e-05,0.005381876716485543,0.07453126006394853,0.2197465799079734,0.07149501145737522,0.04729145764889695,0.023774746974614604,0.06310272037221668,0.0010001918616269825,0.03696923554663297
4.361757879459687e-09,8.963396395328844e-07,7.912236738541514e-06,0.0001554249301447693,0.012740962621916378,0.1161000940175734,0.21965757110874348,0.02156364392748826,0.0729270171826586,0.0017582153234956739,0.06262964046542178,0.016887674008370726
